Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,A2A838;A2A839;A2A841;P48193;P48193-2,A2A838;A2A839;A2A841;P48193;P48193-2,-0.700879647,0.700879647,7.39E-08,1.33E-06,14,A2A838;A2A839;A2A841;P48193;P48193-2,Epb41,Protein 4.1 (Fragment);Protein 4.1;Protein 4.1;Protein 4.1;Isoform 2 of Protein 4.1,A2A838_MOUSE;A2A839_MOUSE;A2A841_MOUSE;41_MOUSE;41_MOUSE,14,-38.48030085,0.615196991,Injured,Non-injured,";;;nucleus,cytosol,plasma membrane,cytoplasmic side of plasma membrane,postsynaptic density,actin cytoskeleton,membrane,cell junction,cortical cytoskeleton,protein complex,cell cortex region;",";;;actin binding,structural constituent of cytoskeleton,calmodulin binding,1-phosphatidylinositol binding,protein C-terminus binding,spectrin binding,protein N-terminus binding,phosphoprotein binding;",";;;protein complex assembly,transport,cell cycle,regulation of cell shape,actin cytoskeleton organization,cortical actin cytoskeleton organization,actomyosin structure organization,positive regulation of protein binding,cell division,positive regulation of protein localization to cell cortex;"
Injured / Non-injured,A0A0R4J0P1;Q9D7B6,A0A0R4J0P1;Q9D7B6,-1.248682515,1.248682515,8.36E-08,1.37E-06,14,A0A0R4J0P1;Q9D7B6,Acad8,"Acyl-Coenzyme A dehydrogenase family, member 8;Isobutyryl-CoA dehydrogenase, mitochondrial",A0A0R4J0P1_MOUSE;ACAD8_MOUSE,20,-57.91676589,0.420832341,Injured,Non-injured,;mitochondrion,";acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",";valine catabolic process,lipid metabolic process,oxidation-reduction process"
Injured / Non-injured,P19536;Q9D881,P19536;Q9D881,-1.009301455,1.009301455,8.31E-08,1.37E-06,14,P19536;Q9D881,Cox5b,"Cytochrome c oxidase subunit 5B, mitochondrial;Cytochrome c oxidase subunit 5B, mitochondrial",COX5B_MOUSE;Q9D881_MOUSE,7,-50.3213269,0.496786731,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex IV,myelin sheath;","metal ion binding,cytochrome-c oxidase activity;","mitochondrial electron transport, cytochrome c to oxygen,mitochondrial ATP synthesis coupled proton transport;"
Injured / Non-injured,P56391,P56391,-0.899939875,0.899939875,8.02E-08,1.37E-06,16,P56391,Cox6b1,Cytochrome c oxidase subunit 6B1,CX6B1_MOUSE,9,-46.40909349,0.535909065,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial intermembrane space",,substantia nigra development
Injured / Non-injured,P97872,P97872,-1.356054615,1.356054615,8.40E-08,1.37E-06,14,P97872,Fmo5,Dimethylaniline monooxygenase [N-oxide-forming] 5,FMO5_MOUSE,10,-60.93508488,0.390649151,Injured,Non-injured,"endoplasmic reticulum,endoplasmic reticulum membrane,cytosol,integral component of membrane,organelle membrane","N,N-dimethylaniline monooxygenase activity,flavin adenine dinucleotide binding,NADP binding",oxidation-reduction process
Injured / Non-injured,Q61941,Q61941,-1.340054192,1.340054192,1.09E-07,1.72E-06,14,Q61941,Nnt,"NAD(P) transhydrogenase, mitochondrial",NNTM_MOUSE,35,-60.49941819,0.395005818,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane","NAD(P)+ transhydrogenase (AB-specific) activity,NADP binding,NAD binding","NADPH regeneration,proton transport,reactive oxygen species metabolic process"
Injured / Non-injured,Q8VC69,Q8VC69,-1.771010318,1.771010318,1.10E-07,1.72E-06,14,Q8VC69,Slc22a6,Solute carrier family 22 member 6,S22A6_MOUSE,7,-70.69965246,0.293003475,Injured,Non-injured,"integral component of plasma membrane,caveola,basolateral plasma membrane,protein complex,extracellular exosome","inorganic anion exchanger activity,organic anion transmembrane transporter activity,urate transmembrane transporter activity,anion:anion antiporter activity,sodium-independent organic anion transmembrane transporter activity,chloride ion binding,protein homodimerization activity","anion transport,inorganic anion transport,organic anion transport,alpha-ketoglutarate transport,urate transport,response to methotrexate,sodium-independent organic anion transport,protein homooligomerization,renal tubular secretion,anion transmembrane transport,organic acid transmembrane transport"
Injured / Non-injured,Q14DH7,Q14DH7,-1.488442233,1.488442233,1.17E-07,1.72E-06,14,Q14DH7,Acss3,"Acyl-CoA synthetase short-chain family member 3, mitochondrial",ACSS3_MOUSE,7,-64.36028349,0.356397165,Injured,Non-injured,mitochondrion,"molecular_function,acetate-CoA ligase activity,ATP binding","biological_process,metabolic process"
Injured / Non-injured,Q91YH6,Q91YH6,-0.793630503,0.793630503,1.18E-07,1.72E-06,14,Q91YH6,Atp6v1b1,"ATPase, H+ transporting, lysosomal V1 subunit B1",Q91YH6_MOUSE,18,-42.31094656,0.576890534,Injured,Non-injured,"cytoplasm,cytosol,microvillus,membrane,basolateral plasma membrane,apical plasma membrane,lateral plasma membrane,vacuolar proton-transporting V-type ATPase complex,proton-transporting V-type ATPase, V1 domain,extracellular exosome,extrinsic component of synaptic vesicle membrane","ATP binding,hydrogen ion transmembrane transporter activity,hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances,protein complex binding","ossification,regulation of pH,excretion,sensory perception of sound,ATP hydrolysis coupled proton transport,proton transport,pH reduction,ATP metabolic process,calcium ion homeostasis,inner ear morphogenesis"
Injured / Non-injured,Q9DCD0,Q9DCD0,1.001062722,1.001062722,1.14E-07,1.72E-06,14,Q9DCD0,Pgd,"6-phosphogluconate dehydrogenase, decarboxylating",6PGD_MOUSE,21,100.1473788,2.001473788,Injured,Non-injured,"nucleus,cytoplasm,extracellular exosome",phosphogluconate dehydrogenase (decarboxylating) activity,"pentose-phosphate shunt,pentose-phosphate shunt, oxidative branch,pentose biosynthetic process,D-gluconate metabolic process,oxidation-reduction process"
Injured / Non-injured,Q91XF0,Q91XF0,-1.633816123,1.633816123,1.22E-07,1.75E-06,14,Q91XF0,Pnpo,Pyridoxine-5'-phosphate oxidase,PNPO_MOUSE,4,-67.77652749,0.322234725,Injured,Non-injured,"nucleoplasm,cytosol,extracellular exosome","pyridoxamine-phosphate oxidase activity,FMN binding,pyridoxal phosphate binding,protein homodimerization activity","pyridoxine biosynthetic process,pyridoxal phosphate biosynthetic process,oxidation-reduction process"
Injured / Non-injured,P43024;Q9DCW5,P43024;Q9DCW5,-1.775510116,1.775510116,1.60E-07,2.13E-06,14,P43024;Q9DCW5,Cox6a1,"Cytochrome c oxidase subunit 6A1, mitochondrial;Cytochrome c oxidase subunit 6A, mitochondrial",CX6A1_MOUSE;Q9DCW5_MOUSE,4,-70.79089852,0.292091015,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex IV,myelin sheath;","enzyme regulator activity,cytochrome-c oxidase activity;","mitochondrial electron transport, cytochrome c to oxygen,aerobic respiration,regulation of catalytic activity,hydrogen ion transmembrane transport;"
Injured / Non-injured,Q3U3J1,Q3U3J1,-1.123008842,1.123008842,1.60E-07,2.13E-06,14,Q3U3J1,Bckdha,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",Q3U3J1_MOUSE,14,-54.08647327,0.459135267,Injured,Non-injured,,,
Injured / Non-injured,Q5I0W6,Q5I0W6,-1.795338821,1.795338821,1.58E-07,2.13E-06,14,Q5I0W6,Mettl7a2,Methyltransferase like 7A2,Q5I0W6_MOUSE,9,-71.18960833,0.288103917,Injured,Non-injured,integral component of membrane,methyltransferase activity,methylation
Injured / Non-injured,Q9CWE0,Q9CWE0,-1.729470764,1.729470764,1.60E-07,2.13E-06,14,Q9CWE0,Mtfr1l,Mitochondrial fission regulator 1-like,MFR1L_MOUSE,2,-69.84374386,0.301562561,Injured,Non-injured,mitochondrion,molecular_function,"mitochondrial fission,aerobic respiration"
Injured / Non-injured,B1ATI0;B1AV77;P47740,B1ATI0;B1AV77;P47740,-0.668169809,0.668169809,1.72E-07,2.25E-06,14,B1ATI0;B1AV77;P47740,Aldh3a2,Aldehyde dehydrogenase;Aldehyde dehydrogenase;Fatty aldehyde dehydrogenase,B1ATI0_MOUSE;B1AV77_MOUSE;AL3A2_MOUSE,18,-37.06954884,0.629304512,Injured,Non-injured,";;mitochondrion,mitochondrial inner membrane,peroxisome,endoplasmic reticulum,endoplasmic reticulum membrane,integral component of membrane,intracellular membrane-bounded organelle,extracellular exosome",";;aldehyde dehydrogenase (NAD) activity,aldehyde dehydrogenase [NAD(P)+] activity,long-chain-alcohol oxidase activity,long-chain-aldehyde dehydrogenase activity,medium-chain-aldehyde dehydrogenase activity",";;cellular aldehyde metabolic process,sesquiterpenoid metabolic process,central nervous system development,peripheral nervous system development,epidermis development,phytol metabolic process,oxidation-reduction process"
Injured / Non-injured,E9QPX3;Q9CXZ1,E9QPX3;Q9CXZ1,-1.107928597,1.107928597,1.77E-07,2.27E-06,14,E9QPX3;Q9CXZ1,Ndufs4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial;NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",E9QPX3_MOUSE;NDUS4_MOUSE,7,-53.60402997,0.4639597,Injured,Non-injured,";mitochondrion,mitochondrial respiratory chain complex I",;NADH dehydrogenase (ubiquinone) activity,";regulation of protein phosphorylation,brain development,cAMP-mediated signaling,electron transport chain,mitochondrial respiratory chain complex I assembly,cellular respiration,positive regulation of fibroblast proliferation,response to cAMP,reactive oxygen species metabolic process"
Injured / Non-injured,O88338;Q8C730,O88338;Q8C730,-1.543773835,1.543773835,2.07E-07,2.53E-06,14,O88338;Q8C730,Cdh16,Cadherin-16,CAD16_MOUSE;Q8C730_MOUSE,18,-65.70129135,0.342987087,Injured,Non-injured,"plasma membrane,integral component of plasma membrane,basolateral plasma membrane,extracellular exosome;",calcium ion binding;,"homophilic cell adhesion via plasma membrane adhesion molecules,cell-cell signaling,nervous system development,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules;"
Injured / Non-injured,P12658,P12658,-2.281939506,2.281939506,2.09E-07,2.53E-06,14,P12658,Calb1,Calbindin,CALB1_MOUSE,19,-79.4378861,0.205621139,Injured,Non-injured,"intracellular,nucleus,cytoplasm,cytosol,axon,dendrite,neuron projection,neuronal cell body,terminal bouton,dendritic spine,cell body,synapse,extracellular exosome","vitamin D binding,calcium ion binding,zinc ion binding,calcium ion binding involved in regulation of postsynaptic cytosolic calcium ion concentration","short-term memory,long-term memory,locomotory behavior,retina layer formation,metanephric part of ureteric bud development,regulation of cytosolic calcium ion concentration,retina development in camera-type eye,cellular response to organic substance,metanephric collecting duct development,metanephric distal convoluted tubule development,metanephric connecting tubule development,regulation of presynaptic cytosolic calcium ion concentration,regulation of postsynaptic cytosolic calcium ion concentration,regulation of long-term synaptic potentiation"
Injured / Non-injured,Q78JN3,Q78JN3,-1.974071259,1.974071259,2.12E-07,2.53E-06,14,Q78JN3,Eci3,"Enoyl-CoA delta isomerase 3, peroxisomal",ECI3_MOUSE,9,-74.54662725,0.254533727,Injured,Non-injured,peroxisome,"fatty-acyl-CoA binding,dodecenoyl-CoA delta-isomerase activity",fatty acid beta-oxidation
Injured / Non-injured,Q8QZS1,Q8QZS1,-1.425293015,1.425293015,2.03E-07,2.53E-06,14,Q8QZS1,Hibch,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HIBCH_MOUSE,20,-62.76562659,0.372343734,Injured,Non-injured,"mitochondrion,extracellular exosome",3-hydroxyisobutyryl-CoA hydrolase activity,valine catabolic process
Injured / Non-injured,Q9WVM8,Q9WVM8,-1.784385172,1.784385172,2.21E-07,2.60E-06,14,Q9WVM8,Aadat,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",AADAT_MOUSE,16,-70.97003318,0.290299668,Injured,Non-injured,mitochondrion,"kynurenine-oxoglutarate transaminase activity,pyridoxal phosphate binding,protein homodimerization activity,2-aminoadipate transaminase activity","2-oxoglutarate metabolic process,glutamate metabolic process,biosynthetic process,tryptophan catabolic process to kynurenine,L-lysine catabolic process to acetyl-CoA via saccharopine,kynurenine metabolic process,L-kynurenine metabolic process"
Injured / Non-injured,Q60825;Q9D2V6,Q60825;Q9D2V6,-2.010210503,2.010210503,2.31E-07,2.65E-06,14,Q60825;Q9D2V6,Slc34a1,Sodium-dependent phosphate transport protein 2A,NPT2A_MOUSE;Q9D2V6_MOUSE,9,-75.1763099,0.248236901,Injured,Non-injured,"cytoplasm,plasma membrane,brush border,integral component of membrane,basolateral plasma membrane,apical plasma membrane,vesicle;","sodium:phosphate symporter activity,protein binding,sodium-dependent phosphate transmembrane transporter activity;","phosphate ion transport,response to lead ion,cellular phosphate ion homeostasis,phosphate ion transmembrane transport,sodium ion transmembrane transport,sodium-dependent phosphate transport,response to cadmium ion,response to mercury ion,bone remodeling,phosphate ion homeostasis;"
Injured / Non-injured,Q9Z2J0,Q9Z2J0,-1.57673258,1.57673258,2.32E-07,2.65E-06,14,Q9Z2J0,Slc23a1,Solute carrier family 23 member 1,S23A1_MOUSE,6,-66.47597172,0.335240283,Injured,Non-injured,"cytoplasm,plasma membrane,basal plasma membrane,integral component of membrane,apical plasma membrane,intracellular organelle,extracellular exosome","L-ascorbate:sodium symporter activity,sodium ion transmembrane transporter activity,L-ascorbic acid transporter activity,dehydroascorbic acid transporter activity,sodium-dependent L-ascorbate transmembrane transporter activity","sodium ion transport,brain development,response to toxic substance,L-ascorbic acid transport,lung development,vitamin transmembrane transport,sodium ion transmembrane transport,dehydroascorbic acid transport,transepithelial L-ascorbic acid transport,carboxylic acid transmembrane transport"
Injured / Non-injured,Q91VT4,Q91VT4,-1.32937067,1.32937067,2.40E-07,2.70E-06,14,Q91VT4,Cbr4,Carbonyl reductase family member 4,CBR4_MOUSE,7,-60.20582066,0.397941793,Injured,Non-injured,"mitochondrion,mitochondrial matrix,oxidoreductase complex","NAD(P)H dehydrogenase (quinone) activity,NADPH dehydrogenase (quinone) activity,3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity,quinone binding,NADPH binding","fatty acid biosynthetic process,daunorubicin metabolic process,doxorubicin metabolic process,protein homotetramerization,protein heterotetramerization,oxidation-reduction process"
Injured / Non-injured,Q9R112,Q9R112,-0.990173108,0.990173108,2.50E-07,2.76E-06,14,Q9R112,Sqrdl,"Sulfide:quinone oxidoreductase, mitochondrial",SQRD_MOUSE,21,-49.65826334,0.503417367,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane","quinone binding,sulfide:quinone oxidoreductase activity","sulfide oxidation, using sulfide:quinone oxidoreductase,hydrogen sulfide metabolic process"
Injured / Non-injured,Q3U1J4,Q3U1J4,0.657919069,0.657919069,2.57E-07,2.80E-06,14,Q3U1J4,Ddb1,DNA damage-binding protein 1,DDB1_MOUSE,35,57.7805169,1.577805169,Injured,Non-injured,"nuclear chromosome, telomeric region,extracellular space,nucleus,nucleoplasm,cytoplasm,cullin-RING ubiquitin ligase complex,Cul4A-RING E3 ubiquitin ligase complex,Cul4B-RING E3 ubiquitin ligase complex,protein complex,extracellular exosome,Cul4-RING E3 ubiquitin ligase complex","damaged DNA binding,protein binding,protein binding, bridging,protein complex binding,WD40-repeat domain binding,cullin family protein binding","nucleotide-excision repair,cellular response to DNA damage stimulus,proteasomal protein catabolic process,Wnt signaling pathway,protein ubiquitination,histone H2A monoubiquitination,protein ubiquitination involved in ubiquitin-dependent protein catabolic process,negative regulation of apoptotic process,proteasome-mediated ubiquitin-dependent protein catabolic process,positive regulation of viral genome replication,positive regulation of protein catabolic process,positive regulation by virus of viral protein levels in host cell,interaction with symbiont,UV-damage excision repair,regulation of mitotic cell cycle phase transition,positive regulation of viral release from host cell"
