PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
Stat1,Signal transducer and activator of transcription;Signal transducer and activator of transcription 1;Signal transducer and activator of transcription,A0A087WSP5;P42225;Q8C3V4,A0A087WSP5_MOUSE;STAT1_MOUSE;Q8C3V4_MOUSE,";nuclear chromatin,nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol,axon,dendrite,protein complex,perinuclear region of cytoplasm;",";negative regulation of transcription from RNA polymerase II promoter,negative regulation of endothelial cell proliferation,positive regulation of mesenchymal cell proliferation,positive regulation of defense response to virus by host,negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,transcription, DNA-templated,apoptotic process,activation of cysteine-type endopeptidase activity involved in apoptotic process,JAK-STAT cascade,blood circulation,response to bacterium,macrophage derived foam cell differentiation,negative regulation of angiogenesis,cytokine-mediated signaling pathway,lipopolysaccharide-mediated signaling pathway,response to lipopolysaccharide,positive regulation of interferon-alpha production,tumor necrosis factor-mediated signaling pathway,response to cytokine,negative regulation of macrophage fusion,response to type I interferon,response to interferon-beta,cellular response to interferon-beta,negative regulation of I-kappaB kinase/NF-kappaB signaling,response to exogenous dsRNA,response to peptide hormone,positive regulation of erythrocyte differentiation,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,negative regulation by virus of viral protein levels in host cell,positive regulation of smooth muscle cell proliferation,response to cAMP,defense response to virus,interferon-gamma-mediated signaling pathway,type I interferon signaling pathway,JAK-STAT cascade involved in growth hormone signaling pathway,renal tubule development,cellular response to lipopolysaccharide,cellular response to cytokine stimulus,cellular response to interferon-gamma,cellular response to organic cyclic compound,metanephric mesenchymal cell proliferation involved in metanephros development,metanephric mesenchymal cell differentiation,negative regulation of metanephric nephron tubule epithelial cell differentiation;",";RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II core promoter sequence-specific DNA binding,transcription factor activity, RNA polymerase II core promoter sequence-specific,core promoter binding,double-stranded DNA binding,transcription factor activity, sequence-specific DNA binding,signal transducer activity,tumor necrosis factor receptor binding,protein binding,enzyme binding,histone acetyltransferase binding,nuclear hormone receptor binding,histone binding,identical protein binding,protein homodimerization activity,ubiquitin-like protein ligase binding,cadherin binding,repressing transcription factor binding,promoter-specific chromatin binding;",3.37E-19,4,8,3,7,5,7,6,Filtered,4,8,3,7,5,7,6,Filtered,9.332799911,13.06023884,5.613467216,15.6078825,10.85577488,13.14615345,7.607468605,Filtered
Gcdh,"Glutaryl-CoA dehydrogenase, mitochondrial;Glutaryl-CoA dehydrogenase, mitochondrial",A0A0A0MQ68;Q60759,A0A0A0MQ68_MOUSE;GCDH_MOUSE,";mitochondrion,mitochondrial inner membrane,mitochondrial matrix",";tryptophan metabolic process,fatty acid beta-oxidation using acyl-CoA dehydrogenase",";glutaryl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",3.48E-19,18,18,18,16,17,19,22,Filtered,18,18,18,16,17,19,22,Filtered,427.7391357,277.6819153,461.7902222,163.4747925,467.1287537,192.0005798,386.3845825,Filtered
Prrc2c,Protein PRRC2C;Protein PRRC2C;Isoform 5 of Protein PRRC2C;Protein PRRC2C;Protein PRRC2C,A0A0A0MQ79;Q3TLH4;Q3TLH4-5;S4R294;S4R2J9,A0A0A0MQ79_MOUSE;PRC2C_MOUSE;PRC2C_MOUSE;S4R294_MOUSE;S4R2J9_MOUSE,;membrane;;;,;hematopoietic progenitor cell differentiation;;;,";RNA binding,protein C-terminus binding;;;",0.000120787,1,4,Filtered,2,Filtered,3,2,Filtered,1,4,Filtered,2,Filtered,3,2,Filtered,2.63008976,6.379796982,Filtered,4.041543484,Filtered,6.168778896,3.669266701,Filtered
Havcr1,Hepatitis A virus cellular receptor 1 homolog;Hepatitis A virus cellular receptor 1 homolog;Hepatitis A virus cellular receptor 1 homolog;Isoform 2 of Hepatitis A virus cellular receptor 1 homolog,A0A0A0MQ86;Q3V033;Q5QNS5;Q5QNS5-2,A0A0A0MQ86_MOUSE;Q3V033_MOUSE;HAVR1_MOUSE;HAVR1_MOUSE,";;cell surface,integral component of membrane;",;;positive regulation of mast cell activation;,";;phosphatidylserine binding,protein binding;",1.71E-12,1,10,1,7,2,9,2,Filtered,1,10,1,7,2,9,2,Filtered,0.819346309,42.98340225,1.768409491,31.758564,5.343770504,97.12080383,0.986450672,Filtered
S100a13,Protein S100-A13,A0A0A0MQ90;P97352,A0A0A0MQ90_MOUSE;S10AD_MOUSE,";extracellular space,nucleus,nucleolus,cytoplasm,cytosol,plasma membrane,perinuclear region of cytoplasm,extracellular exosome",";positive regulation of I-kappaB kinase/NF-kappaB signaling,cytokine secretion,interleukin-1 alpha secretion",";copper ion binding,calcium ion binding,zinc ion binding,lipid binding,fibroblast growth factor binding,protein homodimerization activity,RAGE receptor binding",1.44E-11,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,18.59827614,31.34983444,20.6515522,39.55490494,14.12879562,26.8377285,16.02742386,212.4841766
Nccrp1,F-box only protein 50,A0A0A0MQ97;G3X9C2,A0A0A0MQ97_MOUSE;FBX50_MOUSE,";cytoplasm,extracellular exosome",;positive regulation of cell proliferation,;molecular_function,6.28E-10,9,3,7,5,9,3,6,Filtered,9,3,7,5,9,3,6,Filtered,103.9915085,18.99920654,81.7865448,23.84578133,102.9625778,4.478005409,46.95862579,Filtered
Tuba4a,Tubulin alpha chain (Fragment);Tubulin alpha-4A chain,A0A0A0MQA5;P68368,A0A0A0MQA5_MOUSE;TBA4A_MOUSE,";cytoplasm,microtubule,microtubule cytoskeleton,extracellular exosome",";cytoskeleton organization,microtubule-based process",";GTPase activity,structural constituent of cytoskeleton,GTP binding,enzyme binding",1.42E-27,45,46,44,45,42,44,41,5,45,46,44,45,42,44,41,5,1035.763916,1585.751465,1090.999146,1548.328125,1057.777466,1187.340576,991.9128418,1755.572266
Mapt,Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein tau,A0A0A0MQC7;A2A5Y6;P10637,A0A0A0MQC7_MOUSE;A2A5Y6_MOUSE;TAU_MOUSE,";;nucleus,cytoplasm,cytosol,microtubule,microtubule associated complex,plasma membrane,axoneme,postsynaptic density,microtubule cytoskeleton,nuclear speck,axon,dendrite,growth cone,axolemma,nuclear periphery,cytoplasmic ribonucleoprotein granule,somatodendritic compartment,neuronal cell body,cell body,tubulin complex,neurofibrillary tangle,membrane",";;microtubule cytoskeleton organization,neuron migration,axonogenesis,memory,adult walking behavior,axo-dendritic transport,regulation of receptor activity,regulation of autophagy,negative regulation of gene expression,negative regulation of mitochondrial membrane potential,regulation of microtubule polymerization or depolymerization,positive regulation of microtubule polymerization,negative regulation of intracellular transport,positive regulation of superoxide anion generation,negative regulation of kinase activity,positive regulation of axon extension,mitochondrion transport along microtubule,intracellular distribution of mitochondria,axon extension,synapse organization,regulation of calcium-mediated signaling,regulation of microtubule-based movement,regulation of microtubule cytoskeleton organization,negative regulation of mitochondrial fission,fibril organization,regulation of cellular response to heat,positive regulation of neuron death,positive regulation of protein localization to synapse,negative regulation of establishment of protein localization to mitochondrion,positive regulation of cellular protein localization,amyloid fibril formation,regulation of response to DNA damage stimulus",";;DNA binding,protein binding,microtubule binding,SH3 domain binding,enzyme binding,protein kinase binding,apolipoprotein binding,identical protein binding,protein homodimerization activity,receptor agonist activity,lipoprotein particle binding,microtubule lateral binding",5.88E-10,7,6,7,Filtered,7,7,5,Filtered,7,6,7,Filtered,7,7,5,Filtered,52.55082321,18.40057182,38.55389786,Filtered,66.33568573,45.8376503,41.56613541,Filtered
Gapdh,Glyceraldehyde-3-phosphate dehydrogenase,A0A0A0MQF6;P16858,A0A0A0MQF6_MOUSE;G3P_MOUSE,";nucleus,cytoplasm,mitochondrion,lipid particle,cytosol,plasma membrane,microtubule cytoskeleton,membrane,intracellular ribonucleoprotein complex,extracellular matrix,nuclear membrane,vesicle,myelin sheath,intracellular membrane-bounded organelle,extracellular exosome,GAIT complex",";microtubule cytoskeleton organization,glucose metabolic process,glycolytic process,multicellular organism development,negative regulation of endopeptidase activity,negative regulation of translation,killing of cells of other organism,peptidyl-cysteine S-trans-nitrosylation,positive regulation of cytokine secretion,protein stabilization,defense response to fungus,neuron apoptotic process,killing by host of symbiont cells,positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction,oxidation-reduction process,Requires Ontology,cellular response to interferon-gamma",";glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,protein binding,microtubule binding,aspartic-type endopeptidase inhibitor activity,enzyme binding,peptidyl-cysteine S-nitrosylase activity,identical protein binding,NADP binding,NAD binding,disordered domain specific binding",7.24E-35,50,50,47,46,48,48,49,14,50,50,47,46,48,48,49,14,1944.172607,2555.670898,2080.811523,1746.724854,2166.808594,1784.45874,1910.627686,3059.359619
Phyhd1,Phytanoyl-CoA dioxygenase domain-containing protein 1 (Fragment);Phytanoyl-CoA dioxygenase domain-containing protein 1 (Fragment);Phytanoyl-CoA dioxygenase domain-containing protein 1;Phytanoyl-CoA dioxygenase domain-containing protein 1;Phytanoyl-CoA dioxygenase domain-containing protein 1;Phytanoyl-CoA dioxygenase domain-containing protein 1,A0A0A0MQG9;A2AQZ5;A2AQZ7;D6RI61;D6RIQ3;Q9DB26,A0A0A0MQG9_MOUSE;A2AQZ5_MOUSE;A2AQZ7_MOUSE;D6RI61_MOUSE;D6RIQ3_MOUSE;PHYD1_MOUSE,;;;;;cellular_component,";;;;;biological_process,oxidation-reduction process",";;;;;molecular_function,metal ion binding,dioxygenase activity",4.76E-06,1,2,1,1,2,1,2,Filtered,1,2,1,1,2,1,2,Filtered,14.07166386,5.646110535,12.9005785,9.370781898,12.39357948,16.21076012,12.11099148,Filtered
Atg7,Ubiquitin-like modifier-activating enzyme ATG7,A0A0A0MQN4;Q9D906;S4R2D5,A0A0A0MQN4_MOUSE;ATG7_MOUSE;S4R2D5_MOUSE,";pre-autophagosomal structure,cytoplasm,cytosol,axoneme;",";autophagosome assembly,mitophagy,liver development,protein lipidation,C-terminal protein lipidation,autophagy,cellular response to nitrogen starvation,organelle organization,mitochondrion organization,adult walking behavior,cellular response to starvation,post-embryonic development,protein transport,macroautophagy,cellular homeostasis,cerebellar Purkinje cell layer development,pyramidal neuron development,central nervous system neuron axonogenesis,cerebral cortex development,protein catabolic process,neuron projection development,regulation of protein ubiquitination,positive regulation of protein modification process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein modification by small protein conjugation,cellular response to reactive oxygen species,piecemeal microautophagy of nucleus,positive regulation of insulin secretion involved in cellular response to glucose stimulus,suppression by virus of host autophagy,negative stranded viral RNA replication,response to starvation,positive regulation of apoptotic process,negative regulation of apoptotic process,late nucleophagy,positive regulation of protein catabolic process,negative regulation of phagocytosis,neurological system process,defense response to virus,cardiac muscle cell development,regulation of cell development,negative regulation of cell death,membrane organization,positive regulation of mucus secretion,cellular response to hyperoxia,autophagy of host cells involved in interaction with symbiont,amino acid homeostasis,cellular sphingolipid homeostasis,negative regulation of sphingolipid biosynthesis involved in cellular sphingolipid homeostasis,regulation of hemopoiesis,negative regulation of histone H4-K16 acetylation;",";protein binding,transcription factor binding,Atg12 activating enzyme activity,Atg8 activating enzyme activity,protein homodimerization activity;",0.000437133,2,2,2,3,Filtered,2,1,Filtered,2,2,2,3,Filtered,2,1,Filtered,4.588737011,21.10612488,6.751387119,15.38129902,Filtered,14.53817654,5.54607296,Filtered
Surf1,SURF1-like protein (Fragment);Surfeit locus protein 1,A0A0A6YVR9;P09925,A0A0A6YVR9_MOUSE;SURF1_MOUSE,";mitochondrion,mitochondrial inner membrane,integral component of membrane",";oxidative phosphorylation,ATP biosynthetic process,mitochondrial respiratory chain complex IV assembly,hydrogen ion transmembrane transport",;cytochrome-c oxidase activity,0.001586874,1,2,2,1,3,3,2,Filtered,1,2,2,1,3,3,2,Filtered,1.323356032,2.798183441,2.221683025,2.088852406,1.675458193,2.865964413,2.825393677,Filtered
Cr1l,Complement component receptor 1-like protein (Fragment);Complement component receptor 1-like protein;Complement component receptor 1-like protein;Complement component receptor 1-like protein;Isoform 2 of Complement component receptor 1-like protein,A0A0A6YVT1;A0A0A6YXN9;A0A0A6YY75;Q64735;Q64735-2,A0A0A6YVT1_MOUSE;A0A0A6YXN9_MOUSE;A0A0A6YY75_MOUSE;CR1L_MOUSE;CR1L_MOUSE,";;;external side of plasma membrane,integral component of membrane,receptor complex;",";;;in utero embryonic development,complement activation, classical pathway,female pregnancy,regulation of complement activation,innate immune response,negative regulation of complement activation;",;;;;,1.19E-06,3,3,3,1,2,1,1,Filtered,3,3,3,1,2,1,1,Filtered,10.43878651,22.05630684,9.837051392,19.55521584,12.45872211,16.65275574,10.43668175,Filtered
Il1rn,Interleukin-1 receptor antagonist protein;Isoform 2 of Interleukin-1 receptor antagonist protein,A0A0A6YVU4;P25085-2,A0A0A6YVU4_MOUSE;IL1RA_MOUSE,;,;,;,0.000366495,Filtered,3,Filtered,3,Filtered,2,Filtered,Filtered,Filtered,3,Filtered,3,Filtered,2,Filtered,Filtered,Filtered,1.314531207,Filtered,5.400369167,Filtered,2.293588161,Filtered,Filtered
Gm9774;Adrm1,MCG119397;Proteasomal ubiquitin receptor ADRM1,A0A0A6YVU8;Q9JKV1,A0A0A6YVU8_MOUSE;ADRM1_MOUSE,"nucleus,cytoplasm,proteasome regulatory particle, lid subcomplex;proteasome complex,nucleoplasm,cytosol,plasma membrane,proteasome regulatory particle, lid subcomplex","ubiquitin-dependent protein catabolic process,positive regulation of endopeptidase activity;ovarian follicle development,transcription elongation from RNA polymerase II promoter,ubiquitin-dependent protein catabolic process,spermatid development,positive regulation of endopeptidase activity,regulation of T cell differentiation in thymus,follicle-stimulating hormone signaling pathway,proteasome assembly,oogenesis,thymus development,Sertoli cell development,positive regulation of growth hormone receptor signaling pathway,adipose tissue development,seminiferous tubule development","ubiquitin binding,endopeptidase activator activity,proteasome binding;protease binding,protein binding,ubiquitin binding,endopeptidase activator activity,proteasome binding",4.93E-16,3,4,2,4,2,4,3,Filtered,3,4,2,4,2,4,3,Filtered,41.81058121,33.65583801,45.76312637,60.31119537,42.26300049,54.78420258,41.97732544,Filtered
Enah,Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Isoform 2 of Protein enabled homolog;Isoform 3 of Protein enabled homolog;Isoform 4 of Protein enabled homolog;Isoform 6 of Protein enabled homolog,A0A0A6YW06;E9QKQ9;E9QKR1;E9QLZ9;J3QNM3;Q03173;Q03173-3;Q03173-4;Q03173-5;Q03173-6,A0A0A6YW06_MOUSE;E9QKQ9_MOUSE;E9QKR1_MOUSE;E9QLZ9_MOUSE;J3QNM3_MOUSE;ENAH_MOUSE;ENAH_MOUSE;ENAH_MOUSE;ENAH_MOUSE;ENAH_MOUSE,";;;;;stress fiber,cytosol,plasma membrane,focal adhesion,actin cytoskeleton,lamellipodium,cell junction,filopodium,synapse;;;;",";;;;;neural tube closure,movement of cell or subcellular component,actin filament organization,axon guidance,actin polymerization or depolymerization,actin cytoskeleton organization,T cell receptor signaling pathway,cellular response to leukemia inhibitory factor;;;;",";;;;;actin binding,protein binding,profilin binding,SH3 domain binding,WW domain binding;;;;",0.001642428,2,3,1,2,1,2,1,Filtered,2,3,0,2,1,2,1,Filtered,4.075246811,2.632529736,NaN,3.847998619,1.297885418,2.528080463,6.385712147,Filtered
Usp4,Ubiquitin carboxyl-terminal hydrolase 4,A0A0A6YW28;P35123,A0A0A6YW28_MOUSE;UBP4_MOUSE,";nucleus,cytoplasm,cytosol,plasma membrane",";spliceosomal tri-snRNP complex assembly,ubiquitin-dependent protein catabolic process,protein deubiquitination,negative regulation of protein ubiquitination,regulation of protein stability,protein localization to cell surface",";thiol-dependent ubiquitin-specific protease activity,protein binding,adenosine receptor binding,identical protein binding,metal ion binding",2.48E-05,5,8,5,7,4,6,5,Filtered,5,8,5,7,4,6,5,Filtered,6.863121986,9.775043488,5.444508076,11.36490536,5.788256645,8.446815491,6.766624451,Filtered
Naa15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit;N-alpha-acetyltransferase 15, NatA auxiliary subunit;N-alpha-acetyltransferase 15, NatA auxiliary subunit",A0A0A6YW80;G3X8Y3;Q80UM3,A0A0A6YW80_MOUSE;G3X8Y3_MOUSE;NAA15_MOUSE,";;nucleus,transcription factor complex,cytoplasm,cytosol,membrane,NatA complex,perinuclear region of cytoplasm",";;angiogenesis,transcription, DNA-templated,N-terminal protein amino acid acetylation,N-terminal peptidyl-methionine acetylation,cell differentiation,negative regulation of apoptotic process,positive regulation of transcription, DNA-templated,protein stabilization",";;RNA binding,protein binding,N-acetyltransferase activity,ribosome binding,peptide alpha-N-acetyltransferase activity,acetyltransferase activity",4.57E-17,9,8,5,11,6,7,5,Filtered,9,8,5,11,6,7,5,Filtered,20.8642807,24.94598007,15.10574913,41.2229538,16.97922707,26.55487823,16.54957199,Filtered
Atp6v1h,V-type proton ATPase subunit H,A0A0A6YX18;Q8BVE3,A0A0A6YX18_MOUSE;VATH_MOUSE,";vacuolar proton-transporting V-type ATPase, V1 domain,lysosomal membrane,extracellular exosome",";endocytosis,vacuolar acidification,ATP hydrolysis coupled proton transport",";proton-transporting ATPase activity, rotational mechanism",3.75E-26,25,22,25,20,24,21,24,Filtered,25,22,25,20,24,21,24,Filtered,268.9474487,195.401825,296.4112244,149.8957062,300.6801453,180.6684265,280.9420166,Filtered
Prkar2a,"cAMP-dependent protein kinase type II-alpha regulatory subunit;Protein kinase, cAMP dependent regulatory, type II alpha",A0A0A6YX73;Q8K1M3,A0A0A6YX73_MOUSE;Q8K1M3_MOUSE,;,;,;,2.48E-15,11,10,13,9,13,11,11,Filtered,11,10,13,9,13,11,11,Filtered,32.58449173,52.31858826,35.14540482,23.4509182,34.12185287,39.86989975,33.91879272,Filtered
Osbpl9,Oxysterol-binding protein,A0A0A6YXH3,A0A0A6YXH3_MOUSE,,,,2.32E-16,5,3,3,5,4,4,4,1,5,3,3,5,4,4,4,1,19.85525322,16.73550606,35.91533661,18.60824776,16.5136795,12.4179554,12.08889866,548.3505859
Ncam1,Neural cell adhesion molecule 1;Neural cell adhesion molecule 1;Neural cell adhesion molecule 1;Neural cell adhesion molecule 1;Isoform 2 of Neural cell adhesion molecule 1;Isoform 3 of Neural cell adhesion molecule 1,A0A0A6YY47;E9Q589;E9QB01;P13595;P13595-2;P13595-3,A0A0A6YY47_MOUSE;E9Q589_MOUSE;E9QB01_MOUSE;NCAM1_MOUSE;NCAM1_MOUSE;NCAM1_MOUSE,";;;cytosol,plasma membrane,cell-cell junction,external side of plasma membrane,cell surface,membrane,integral component of membrane,axon,growth cone,extracellular matrix,anchored component of membrane,neuronal cell body,myelin sheath,extracellular exosome;;",";;;regulation of exocyst assembly,cell surface receptor signaling pathway,axon guidance,neuron projection development,homotypic cell-cell adhesion,positive regulation of calcium-mediated signaling;;",";;;protein binding,heparin binding,identical protein binding;;",4.04E-05,Filtered,3,Filtered,4,Filtered,4,Filtered,Filtered,Filtered,3,Filtered,4,Filtered,4,Filtered,Filtered,Filtered,2.418427229,Filtered,3.538475275,Filtered,1.421700835,Filtered,Filtered
Ighg2c,Protein Ighg2c (Fragment);Protein Ighg2c,A0A0A6YY53;F6TQW2,A0A0A6YY53_MOUSE;F6TQW2_MOUSE,";extracellular space,external side of plasma membrane,integral component of membrane,immunoglobulin complex, circulating,blood microparticle",";humoral immune response mediated by circulating immunoglobulin,phagocytosis, recognition,phagocytosis, engulfment,complement activation, classical pathway,immunoglobulin mediated immune response,antibacterial humoral response,defense response to bacterium,innate immune response,B cell receptor signaling pathway,positive regulation of B cell activation",";antigen binding,immunoglobulin receptor binding",2.50E-06,Filtered,1,Filtered,2,2,2,Filtered,Filtered,Filtered,0,Filtered,2,2,2,Filtered,Filtered,Filtered,NaN,Filtered,6.711699486,0.642388046,2.431342363,Filtered,Filtered
