PG.Qvalue,PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
8.75E-15,Havcr1,Hepatitis A virus cellular receptor 1 homolog;Hepatitis A virus cellular receptor 1 homolog;Hepatitis A virus cellular receptor 1 homolog;Isoform 2 of Hepatitis A virus cellular receptor 1 homolog,A0A0A0MQ86;Q3V033;Q5QNS5;Q5QNS5-2,A0A0A0MQ86_MOUSE;Q3V033_MOUSE;HAVR1_MOUSE;HAVR1_MOUSE,";;cell surface,integral component of membrane;",;;positive regulation of mast cell activation;,";;phosphatidylserine binding,protein binding;",2,10,0,7,0,0,10,9,10,10,10,10,10,10,10,10,13.27596474,295.583374,10.95992851,31.28665543,9.034867287,8.200663567,189.9640961,122.3642502
6.98E-06,S100a13,Protein S100-A13,A0A0A0MQ90;P97352,A0A0A0MQ90_MOUSE;S10AD_MOUSE,";extracellular space,nucleus,nucleolus,cytoplasm,cytosol,plasma membrane,perinuclear region of cytoplasm,extracellular exosome",";positive regulation of I-kappaB kinase/NF-kappaB signaling,cytokine secretion,interleukin-1 alpha secretion",";copper ion binding,calcium ion binding,zinc ion binding,lipid binding,fibroblast growth factor binding,protein homodimerization activity,RAGE receptor binding",2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,29.2613678,47.55225372,8.269708633,55.8686409,6.037313938,7.553931713,47.31288147,43.4018898
1.03E-31,Nccrp1,F-box only protein 50,A0A0A0MQ97;G3X9C2,A0A0A0MQ97_MOUSE;FBX50_MOUSE,";cytoplasm,extracellular exosome",;positive regulation of cell proliferation,;molecular_function,8,2,8,5,8,7,4,2,9,9,9,9,9,9,9,9,110.3713226,10.04192257,64.67686462,16.97465515,77.61322784,43.63080597,10.91272831,8.331894875
2.92E-73,Tuba4a,Tubulin alpha chain (Fragment);Tubulin alpha-4A chain,A0A0A0MQA5;P68368,A0A0A0MQA5_MOUSE;TBA4A_MOUSE,";cytoplasm,microtubule,microtubule cytoskeleton,extracellular exosome",";cytoskeleton organization,microtubule-based process",";GTPase activity,structural constituent of cytoskeleton,GTP binding,enzyme binding",40,41,42,39,40,37,42,42,43,43,43,43,43,43,43,43,2091.690186,3445.041992,2208.099121,3205.366943,2223.148438,1838.711548,3435.503662,2537.298828
8.90E-09,Mapt,Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein tau;Isoform Tau-A of Microtubule-associated protein tau;Isoform Tau-D of Microtubule-associated protein tau;Isoform Tau-E of Microtubule-associated protein tau,A0A0A0MQC7;A2A5Y6;B1AQW2;P10637;P10637-2;P10637-5;P10637-6,A0A0A0MQC7_MOUSE;A2A5Y6_MOUSE;B1AQW2_MOUSE;TAU_MOUSE;TAU_MOUSE;TAU_MOUSE;TAU_MOUSE,";;;nucleus,cytoplasm,cytosol,microtubule,microtubule associated complex,plasma membrane,axoneme,postsynaptic density,microtubule cytoskeleton,nuclear speck,axon,dendrite,growth cone,axolemma,nuclear periphery,cytoplasmic ribonucleoprotein granule,somatodendritic compartment,neuronal cell body,cell body,tubulin complex,neurofibrillary tangle,membrane;;;",";;;microtubule cytoskeleton organization,neuron migration,axonogenesis,memory,adult walking behavior,axo-dendritic transport,regulation of receptor activity,regulation of autophagy,negative regulation of gene expression,negative regulation of mitochondrial membrane potential,regulation of microtubule polymerization or depolymerization,positive regulation of microtubule polymerization,negative regulation of intracellular transport,positive regulation of superoxide anion generation,negative regulation of kinase activity,positive regulation of axon extension,mitochondrion transport along microtubule,intracellular distribution of mitochondria,axon extension,synapse organization,regulation of calcium-mediated signaling,regulation of microtubule-based movement,regulation of microtubule cytoskeleton organization,negative regulation of mitochondrial fission,fibril organization,regulation of cellular response to heat,positive regulation of neuron death,positive regulation of protein localization to synapse,negative regulation of establishment of protein localization to mitochondrion,positive regulation of cellular protein localization,amyloid fibril formation,regulation of response to DNA damage stimulus;;;",";;;DNA binding,protein binding,microtubule binding,SH3 domain binding,enzyme binding,protein kinase binding,apolipoprotein binding,identical protein binding,protein homodimerization activity,receptor agonist activity,lipoprotein particle binding,microtubule lateral binding;;;",5,6,6,0,6,6,4,5,6,6,6,6,6,6,6,6,87.38290405,69.93566132,126.6462784,5.481786251,98.71270752,81.61721802,51.53335953,54.40769958
3.58E-05,Nck2,Cytoplasmic protein NCK2 (Fragment);Cytoplasmic protein NCK2 (Fragment);Cytoplasmic protein NCK2,A0A0A0MQF0;A0A0J9YUK4;O55033,A0A0A0MQF0_MOUSE;A0A0J9YUK4_MOUSE;NCK2_MOUSE,";;cytoplasm,endoplasmic reticulum,vesicle membrane,postsynaptic density,synapse",";;immunological synapse formation,actin filament organization,cell migration,lamellipodium assembly,positive regulation of actin filament polymerization,negative regulation of peptidyl-serine phosphorylation,positive regulation of translation in response to endoplasmic reticulum stress,positive regulation of T cell proliferation,positive regulation of transcription from RNA polymerase II promoter,ephrin receptor signaling pathway,dendritic spine development,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,negative regulation of PERK-mediated unfolded protein response,negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation,negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress",";;phosphotyrosine binding,SH3/SH2 adaptor activity,protein complex binding,scaffold protein binding",0,1,0,2,0,0,1,1,2,2,2,2,2,2,2,2,10.42307854,23.75003815,4.970022678,14.83961296,7.210434437,6.670404434,7.308618069,6.610773087
1.62E-66,Gapdh,Glyceraldehyde-3-phosphate dehydrogenase,A0A0A0MQF6;P16858,A0A0A0MQF6_MOUSE;G3P_MOUSE,";nucleus,cytoplasm,mitochondrion,lipid particle,cytosol,plasma membrane,microtubule cytoskeleton,membrane,intracellular ribonucleoprotein complex,extracellular matrix,nuclear membrane,vesicle,myelin sheath,intracellular membrane-bounded organelle,extracellular exosome,GAIT complex",";microtubule cytoskeleton organization,glucose metabolic process,glycolytic process,multicellular organism development,negative regulation of endopeptidase activity,negative regulation of translation,killing of cells of other organism,peptidyl-cysteine S-trans-nitrosylation,positive regulation of cytokine secretion,protein stabilization,defense response to fungus,neuron apoptotic process,killing by host of symbiont cells,positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction,oxidation-reduction process,Requires Ontology,cellular response to interferon-gamma",";glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,protein binding,microtubule binding,aspartic-type endopeptidase inhibitor activity,enzyme binding,peptidyl-cysteine S-nitrosylase activity,identical protein binding,NADP binding,NAD binding,disordered domain specific binding",33,35,33,31,33,35,36,32,39,39,39,39,39,39,39,39,6927.596191,9386.459961,7372.510742,6661.566895,7376.939941,6632.585938,8077.356934,7022.039551
2.82E-05,Phyhd1,Phytanoyl-CoA dioxygenase domain-containing protein 1 (Fragment);Phytanoyl-CoA dioxygenase domain-containing protein 1,A0A0A0MQG9;Q9DB26,A0A0A0MQG9_MOUSE;PHYD1_MOUSE,;cellular_component,";biological_process,oxidation-reduction process",";molecular_function,metal ion binding,dioxygenase activity",1,1,3,0,2,2,2,1,3,3,3,3,3,3,3,3,9.415091515,9.825525284,20.94043922,4.485295296,16.15484047,17.18708611,12.33048534,6.896882057
5.01E-47,Eif5a,Eukaryotic translation initiation factor 5A (Fragment);Eukaryotic translation initiation factor 5A-1,A0A0A0MQM0;P63242,A0A0A0MQM0_MOUSE;IF5A1_MOUSE,";nucleus,annulate lamellae,nuclear pore,cytoplasm,endoplasmic reticulum membrane,membrane,dendrite,neuronal cell body,extracellular exosome",";mRNA export from nucleus,translational frameshifting,protein export from nucleus,apoptotic process,positive regulation of cytosolic calcium ion concentration,aging,positive regulation of cell proliferation,positive regulation of cardiac muscle cell apoptotic process,positive regulation of apoptotic process,negative regulation of apoptotic process,positive regulation of translational elongation,positive regulation of translational termination,positive regulation of muscle cell differentiation,cellular response to thyroid hormone stimulus,positive regulation of reactive oxygen species metabolic process",";RNA binding,translation elongation factor activity,U6 snRNA binding,ribosome binding,protein N-terminus binding",14,16,12,14,15,14,16,16,17,17,17,17,17,17,17,17,420.2474976,739.25,445.5425415,732.6729736,455.8334351,444.4838257,932.2490234,749.2036743
0.001200933,Atg7,Ubiquitin-like modifier-activating enzyme ATG7,A0A0A0MQN4;Q9D906;S4R2D5,A0A0A0MQN4_MOUSE;ATG7_MOUSE;S4R2D5_MOUSE,";pre-autophagosomal structure,cytoplasm,cytosol,axoneme;",";autophagosome assembly,mitophagy,liver development,protein lipidation,C-terminal protein lipidation,autophagy,cellular response to nitrogen starvation,organelle organization,mitochondrion organization,adult walking behavior,cellular response to starvation,post-embryonic development,protein transport,macroautophagy,cellular homeostasis,cerebellar Purkinje cell layer development,pyramidal neuron development,central nervous system neuron axonogenesis,cerebral cortex development,protein catabolic process,neuron projection development,regulation of protein ubiquitination,positive regulation of protein modification process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein modification by small protein conjugation,cellular response to reactive oxygen species,piecemeal microautophagy of nucleus,positive regulation of insulin secretion involved in cellular response to glucose stimulus,suppression by virus of host autophagy,negative stranded viral RNA replication,response to starvation,positive regulation of apoptotic process,negative regulation of apoptotic process,late nucleophagy,positive regulation of protein catabolic process,negative regulation of phagocytosis,neurological system process,defense response to virus,cardiac muscle cell development,regulation of cell development,negative regulation of cell death,membrane organization,positive regulation of mucus secretion,cellular response to hyperoxia,autophagy of host cells involved in interaction with symbiont,amino acid homeostasis,cellular sphingolipid homeostasis,negative regulation of sphingolipid biosynthesis involved in cellular sphingolipid homeostasis,regulation of hemopoiesis,negative regulation of histone H4-K16 acetylation;",";protein binding,transcription factor binding,Atg12 activating enzyme activity,Atg8 activating enzyme activity,protein homodimerization activity;",0,1,0,2,0,0,1,1,2,2,2,2,2,2,2,2,3.108933449,4.654122353,4.7878232,7.527254581,2.220811367,2.247367144,5.487197399,4.092936039
0.00097356,Cr1l,Complement component receptor 1-like protein (Fragment);Complement component receptor 1-like protein;Complement component receptor 1-like protein;Complement component receptor 1-like protein;Isoform 2 of Complement component receptor 1-like protein,A0A0A6YVT1;A0A0A6YXN9;A0A0A6YY75;Q64735;Q64735-2,A0A0A6YVT1_MOUSE;A0A0A6YXN9_MOUSE;A0A0A6YY75_MOUSE;CR1L_MOUSE;CR1L_MOUSE,";;;external side of plasma membrane,integral component of membrane,receptor complex;",";;;in utero embryonic development,complement activation, classical pathway,female pregnancy,regulation of complement activation,innate immune response,negative regulation of complement activation;",;;;;,2,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,27.34292412,11.91269684,8.191916466,7.55757761,11.57993889,4.746567249,4.854555607,6.733102322
8.15E-06,Gm9774;Adrm1,MCG119397;Proteasomal ubiquitin receptor ADRM1,A0A0A6YVU8;Q9JKV1,A0A0A6YVU8_MOUSE;ADRM1_MOUSE,"nucleus,cytoplasm,proteasome regulatory particle, lid subcomplex;proteasome complex,nucleoplasm,cytosol,plasma membrane,proteasome regulatory particle, lid subcomplex","ubiquitin-dependent protein catabolic process,positive regulation of endopeptidase activity;ovarian follicle development,transcription elongation from RNA polymerase II promoter,ubiquitin-dependent protein catabolic process,spermatid development,positive regulation of endopeptidase activity,regulation of T cell differentiation in thymus,follicle-stimulating hormone signaling pathway,proteasome assembly,oogenesis,thymus development,Sertoli cell development,positive regulation of growth hormone receptor signaling pathway,adipose tissue development,seminiferous tubule development","ubiquitin binding,endopeptidase activator activity,proteasome binding;protease binding,protein binding,ubiquitin binding,endopeptidase activator activity,proteasome binding",2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,64.45238495,89.84527588,54.57512665,87.35250854,65.17786407,75.33019257,145.9170837,90.84957123
3.45E-05,Map4k4;Map4k4;Map4k4;Map4k4;Tnik;Map4k4;Map4k4;Tnik;Tnik;Tnik;Tnik;Tnik;Tnik;Map4k4;Mink1;Map4k4;Mink1;Tnik;Tnik;Map4k4;Mink1;Mink1;Mink1;Mink1;Mink1,Mitogen-activated protein kinase kinase kinase kinase 4 (Fragment);Mitogen-activated protein kinase kinase kinase kinase 4;Mitogen-activated protein kinase kinase kinase kinase 4;Mitogen-activated protein kinase kinase kinase kinase 4;Tnik protein;Map4k4 protein;Map4k4 protein;TRAF2 and NCK interacting kinase;Traf2 and NCK-interacting protein kinase;Traf2 and NCK-interacting protein kinase;Traf2 and NCK-interacting protein kinase;Traf2 and NCK-interacting protein kinase;Traf2 and NCK-interacting protein kinase;Mitogen-activated protein kinase kinase kinase kinase 4;Misshapen-like kinase 1 (Fragment);Mitogen-activated protein kinase kinase kinase kinase 4;Misshapen-like kinase 1;Traf2 and NCK-interacting protein kinase;Isoform 2 of Traf2 and NCK-interacting protein kinase;Mitogen-activated protein kinase kinase kinase kinase 4;Misshapen-like kinase 1;Misshapen-like kinase 1;Misshapen-like kinase 1;Isoform 1 of Misshapen-like kinase 1;Isoform 3 of Misshapen-like kinase 1,A0A0A6YVZ8;A0A0A6YW53;A0A0A6YWM8;A0A0A6YWR8;B2RQ80;B2RUE8;B7ZNR9;B9EKN8;E0CXD6;E0CY98;E0CZD7;E0CZF8;E9PUL9;E9PVG7;F7AMS7;F8VPL5;G3X9G2;P83510;P83510-2;P97820;Q5SXG1;Q5SXG3;Q9JM52;Q9JM52-2;Q9JM52-3,A0A0A6YVZ8_MOUSE;A0A0A6YW53_MOUSE;A0A0A6YWM8_MOUSE;A0A0A6YWR8_MOUSE;B2RQ80_MOUSE;B2RUE8_MOUSE;B7ZNR9_MOUSE;B9EKN8_MOUSE;E0CXD6_MOUSE;E0CY98_MOUSE;E0CZD7_MOUSE;E0CZF8_MOUSE;E9PUL9_MOUSE;E9PVG7_MOUSE;F7AMS7_MOUSE;F8VPL5_MOUSE;G3X9G2_MOUSE;TNIK_MOUSE;TNIK_MOUSE;M4K4_MOUSE;Q5SXG1_MOUSE;Q5SXG3_MOUSE;MINK1_MOUSE;MINK1_MOUSE;MINK1_MOUSE,";;;;;;;;;;;;;;;;;nucleus,nucleoplasm,cytoplasm,cytosol,cytoskeleton,apical plasma membrane,perinuclear region of cytoplasm,recycling endosome,extracellular exosome;;cytoplasm;;;cytoplasm,Golgi apparatus,postsynaptic density,cell junction,axon,dendrite,postsynaptic membrane,extracellular exosome;;",";;;;;;;;;;;;;;;;;activation of MAPKKK activity,positive regulation of protein phosphorylation,protein phosphorylation,cytoskeleton organization,activation of JNKK activity,regulation of mitotic cell cycle,Wnt signaling pathway,microvillus assembly,stress-activated protein kinase signaling cascade,actin cytoskeleton reorganization,intracellular signal transduction,regulation of apoptotic process,protein autophosphorylation,neuron projection morphogenesis,regulation of dendrite morphogenesis,protein localization to plasma membrane;;MAPK cascade,activation of MAPKKK activity,protein phosphorylation,response to stress,regulation of mitotic cell cycle,stress-activated protein kinase signaling cascade,intracellular signal transduction,regulation of apoptotic process,negative regulation of apoptotic process,regulation of JNK cascade,neuron projection morphogenesis;;;MAPK cascade,activation of MAPKKK activity,regulation of cell-matrix adhesion,protein phosphorylation,response to stress,chemical synaptic transmission,multicellular organism development,regulation of mitotic cell cycle,regulation of cell-cell adhesion,regulation of cell migration,stress-activated protein kinase signaling cascade,actin cytoskeleton reorganization,intracellular signal transduction,regulation of apoptotic process,negative thymic T cell selection,positive regulation of JNK cascade,protein autophosphorylation,neuron projection morphogenesis,dendrite morphogenesis,regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity;;",";;;;;;;;;;;;;;;;;protein kinase activity,protein serine/threonine kinase activity,protein binding,ATP binding,MAP kinase kinase kinase kinase activity;;creatine kinase activity,protein serine/threonine kinase activity,protein binding,ATP binding,MAP kinase kinase kinase kinase activity;;;protein serine/threonine kinase activity,ATP binding,MAP kinase kinase kinase kinase activity;;",1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,25.84307861,20.49991608,16.67018509,27.70822144,7.423563957,9.996261597,13.86309052,17.86199951
0.001564405,Enah,Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Protein enabled homolog;Isoform 2 of Protein enabled homolog;Isoform 3 of Protein enabled homolog;Isoform 4 of Protein enabled homolog;Isoform 6 of Protein enabled homolog,A0A0A6YW06;E9QKQ9;E9QKR1;E9QLZ9;J3QNM3;Q03173;Q03173-3;Q03173-4;Q03173-5;Q03173-6,A0A0A6YW06_MOUSE;E9QKQ9_MOUSE;E9QKR1_MOUSE;E9QLZ9_MOUSE;J3QNM3_MOUSE;ENAH_MOUSE;ENAH_MOUSE;ENAH_MOUSE;ENAH_MOUSE;ENAH_MOUSE,";;;;;stress fiber,cytosol,plasma membrane,focal adhesion,actin cytoskeleton,lamellipodium,cell junction,filopodium,synapse;;;;",";;;;;neural tube closure,movement of cell or subcellular component,actin filament organization,axon guidance,actin polymerization or depolymerization,actin cytoskeleton organization,T cell receptor signaling pathway,cellular response to leukemia inhibitory factor;;;;",";;;;;actin binding,protein binding,profilin binding,SH3 domain binding,WW domain binding;;;;",0,1,2,0,1,0,2,2,3,3,3,3,3,3,3,3,3.38775444,4.916110992,5.897300243,3.199834585,4.921615601,4.055366516,4.127759457,2.774498463
7.86E-05,Usp4,Ubiquitin carboxyl-terminal hydrolase 4,A0A0A6YW28;P35123,A0A0A6YW28_MOUSE;UBP4_MOUSE,";nucleus,cytoplasm,cytosol,plasma membrane",";spliceosomal tri-snRNP complex assembly,ubiquitin-dependent protein catabolic process,protein deubiquitination,negative regulation of protein ubiquitination,regulation of protein stability,protein localization to cell surface",";thiol-dependent ubiquitin-specific protease activity,protein binding,adenosine receptor binding,identical protein binding,metal ion binding",5,3,1,2,2,3,5,3,9,9,9,9,9,9,9,9,4.72306776,4.25829792,3.507384539,4.928811073,4.171393871,4.765356064,4.281511784,3.729671478
3.09E-09,Naa15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit;N-alpha-acetyltransferase 15, NatA auxiliary subunit;N-alpha-acetyltransferase 15, NatA auxiliary subunit",A0A0A6YW80;G3X8Y3;Q80UM3,A0A0A6YW80_MOUSE;G3X8Y3_MOUSE;NAA15_MOUSE,";;nucleus,transcription factor complex,cytoplasm,cytosol,membrane,NatA complex,perinuclear region of cytoplasm",";;angiogenesis,transcription, DNA-templated,N-terminal protein amino acid acetylation,N-terminal peptidyl-methionine acetylation,cell differentiation,negative regulation of apoptotic process,positive regulation of transcription, DNA-templated,protein stabilization",";;RNA binding,protein binding,N-acetyltransferase activity,ribosome binding,peptide alpha-N-acetyltransferase activity,acetyltransferase activity",2,6,5,5,6,5,7,6,8,8,8,8,8,8,8,8,38.21115494,54.00484848,33.07595825,76.17590332,33.72841263,42.78615952,63.33409119,37.08719254
5.32E-10,Aif1l,Allograft inflammatory factor 1-like,A0A0A6YWH2;Q9EQX4,A0A0A6YWH2_MOUSE;AIF1L_MOUSE,";cytoplasm,focal adhesion,actin cytoskeleton,ruffle membrane,protein complex,extracellular exosome,actin filament",;biological_process,";calcium ion binding,actin filament binding",4,5,6,3,5,1,5,4,6,6,6,6,6,6,6,6,30.88220596,67.39888,29.67876434,10.3724556,52.47996902,10.52936935,72.94146729,23.28322029
1.26E-05,Ncam1,Neural cell adhesion molecule 1;Neural cell adhesion molecule 1;Neural cell adhesion molecule 1;Neural cell adhesion molecule 1;Neural cell adhesion molecule 1;Isoform 2 of Neural cell adhesion molecule 1;Isoform 3 of Neural cell adhesion molecule 1;Isoform 4 of Neural cell adhesion molecule 1,A0A0A6YWU2;A0A0A6YY47;E9Q589;E9QB01;P13595;P13595-2;P13595-3;P13595-4,A0A0A6YWU2_MOUSE;A0A0A6YY47_MOUSE;E9Q589_MOUSE;E9QB01_MOUSE;NCAM1_MOUSE;NCAM1_MOUSE;NCAM1_MOUSE;NCAM1_MOUSE,";;;;cytosol,plasma membrane,cell-cell junction,external side of plasma membrane,cell surface,membrane,integral component of membrane,axon,growth cone,extracellular matrix,anchored component of membrane,neuronal cell body,myelin sheath,extracellular exosome;;;",";;;;regulation of exocyst assembly,cell surface receptor signaling pathway,axon guidance,neuron projection development,homotypic cell-cell adhesion,positive regulation of calcium-mediated signaling;;;",";;;;protein binding,heparin binding,identical protein binding;;;",0,4,0,2,0,1,4,1,4,4,4,4,4,4,4,4,5.555974007,8.601930618,5.893286705,13.37226868,4.806628704,4.162402153,6.017381191,6.559938908
