PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.Quantity,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.Quantity,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.Quantity,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.Quantity,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.Quantity,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.Quantity,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.Quantity,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.Quantity
Gusb,Beta-glucuronidase,P12265,BGLR_MOUSE,"extracellular space,lysosome,endoplasmic reticulum,membrane,intracellular membrane-bounded organelle,extracellular exosome",carbohydrate metabolic process,"beta-glucuronidase activity,receptor binding,hydrolase activity,protein domain specific binding",5.99E-24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10.54974461,55.58679199,25.03903008,70.77591705,25.68611336,77.10855865,135.3321533,2.031772614
Pfkl,"ATP-dependent 6-phosphofructokinase, liver type",P12382,PFKAL_MOUSE,"cytosol,6-phosphofructokinase complex,membrane,extracellular exosome","fructose 6-phosphate metabolic process,glycolytic process,response to glucose,fructose 1,6-bisphosphate metabolic process,negative regulation of insulin secretion,protein oligomerization,protein homotetramerization,glycolytic process through fructose-6-phosphate","6-phosphofructokinase activity,ATP binding,kinase binding,identical protein binding,metal ion binding,fructose binding,fructose-6-phosphate binding",1.14E-58,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,59.67245483,47.53443527,47.22342682,55.58742523,38.10299683,44.93208694,64.58096313,36.64945221
Calb1,Calbindin,P12658,CALB1_MOUSE,"intracellular,nucleus,cytoplasm,cytosol,axon,dendrite,neuron projection,neuronal cell body,terminal bouton,dendritic spine,cell body,synapse,extracellular exosome","short-term memory,long-term memory,locomotory behavior,retina layer formation,metanephric part of ureteric bud development,regulation of cytosolic calcium ion concentration,retina development in camera-type eye,cellular response to organic substance,metanephric collecting duct development,metanephric distal convoluted tubule development,metanephric connecting tubule development,regulation of presynaptic cytosolic calcium ion concentration,regulation of postsynaptic cytosolic calcium ion concentration,regulation of long-term synaptic potentiation","vitamin D binding,calcium ion binding,zinc ion binding,calcium ion binding involved in regulation of postsynaptic cytosolic calcium ion concentration",5.64E-66,17,14,17,17,17,17,12,17,17,14,17,17,17,17,12,17,206.8596191,28.67707825,188.141098,46.79407883,147.3713074,40.88991928,34.80286789,210.8162689
Cox5a,"Cytochrome c oxidase subunit 5A, mitochondrial",P12787,COX5A_MOUSE,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain complex IV,myelin sheath,extracellular exosome","mitochondrial electron transport, cytochrome c to oxygen,hydrogen ion transmembrane transport","cytochrome-c oxidase activity,metal ion binding",9.83E-38,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1594.526245,811.7067871,1356.065308,798.1882935,1308.850586,595.6137695,1939.983765,1335.744263
Pdcd6,Programmed cell death protein 6;Isoform 2 of Programmed cell death protein 6,P12815;P12815-2,PDCD6_MOUSE,"Golgi membrane,nucleus,cytoplasm,endosome,endoplasmic reticulum,endoplasmic reticulum membrane,COPII vesicle coat,cytoplasmic vesicle,extracellular exosome,endoplasmic reticulum exit site,Cul3-RING ubiquitin ligase complex;","angiogenesis,positive regulation of endothelial cell proliferation,proteolysis,intracellular protein transport,ER to Golgi vesicle-mediated transport,apoptotic process,activation of cysteine-type endopeptidase activity involved in apoptotic process,positive regulation of endothelial cell migration,neural crest formation,neural crest cell development,negative regulation of vascular endothelial growth factor receptor signaling pathway,negative regulation of TOR signaling,cellular response to heat,vascular endothelial growth factor receptor-2 signaling pathway,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,positive regulation of angiogenesis,COPII vesicle coating,response to calcium ion,negative regulation of protein kinase B signaling,positive regulation of protein monoubiquitination;","magnesium ion binding,calcium-dependent cysteine-type endopeptidase activity,calcium ion binding,protein binding,identical protein binding,protein homodimerization activity,protein anchor,protein dimerization activity,calcium-dependent protein binding,binding, bridging;",1.07E-40,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,49.55084229,62.70018768,63.62752533,52.60477066,50.12052917,66.42034912,111.406601,61.50528336
Rpl7a,60S ribosomal protein L7a,P12970,RL7A_MOUSE,"nucleus,nucleolus,cytoplasm,focal adhesion,membrane,cytosolic large ribosomal subunit,polysomal ribosome,extracellular exosome","maturation of LSU-rRNA,translation","RNA binding,protein binding,cadherin binding",7.81E-50,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,343.6435242,584.5878906,378.4394226,575.6702881,433.985199,629.5491943,591.5465088,320.4292603
Gsn,Gelsolin;Isoform 2 of Gelsolin,P13020;P13020-2,GELS_MOUSE,"ruffle,podosome,extracellular region,extracellular space,cytoplasm,cytosol,plasma membrane,focal adhesion,sarcoplasm,lamellipodium,actin cap,cortical actin cytoskeleton,myelin sheath,perinuclear region of cytoplasm,extracellular exosome,blood microparticle,nucleus;","phagocytosis, engulfment,aging,positive regulation of gene expression,oligodendrocyte development,striated muscle atrophy,vesicle-mediated transport,actin filament polymerization,protein destabilization,tissue regeneration,sequestering of actin monomers,actin nucleation,response to ethanol,negative regulation of viral entry into host cell,phosphatidylinositol-mediated signaling,actin filament severing,barbed-end actin filament capping,positive regulation of actin nucleation,response to folic acid,actin filament capping,cilium morphogenesis,cellular response to cadmium ion,regulation of podosome assembly,actin filament reorganization,renal protein absorption,hepatocyte apoptotic process,positive regulation of keratinocyte apoptotic process,regulation of wound healing, spreading of epidermal cells,regulation of establishment of T cell polarity,regulation of plasma membrane raft polarization,regulation of receptor clustering,positive regulation of protein processing in phagocytic vesicle,amyloid fibril formation,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway;","actin binding,calcium ion binding,protein binding,protein domain specific binding,myosin II binding,actin filament binding;",1.20E-50,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,183.475708,252.2443695,189.9307098,327.224884,235.1223602,335.0656433,749.4002686,180.6365814
Umps,Uridine 5'-monophosphate synthase,P13439,UMPS_MOUSE,"nucleus,cytoplasm","'de novo' pyrimidine nucleobase biosynthetic process,UMP biosynthetic process,female pregnancy,lactation,cellular response to drug,'de novo' UMP biosynthetic process","orotate phosphoribosyltransferase activity,orotidine-5'-phosphate decarboxylase activity",5.18E-43,3,4,3,4,4,4,3,4,3,4,3,4,4,4,3,4,3.482220888,9.059081078,5.862341881,8.098670006,6.87767601,9.511987686,7.958012581,3.524282217
Icam1,Intercellular adhesion molecule 1;Isoform 2 of Intercellular adhesion molecule 1,P13597;P13597-2,ICAM1_MOUSE,"immunological synapse,extracellular space,integral component of plasma membrane,focal adhesion,external side of plasma membrane,cell surface,membrane,extracellular matrix,extracellular exosome,membrane raft;","ovarian follicle development,response to amphetamine,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,acute inflammatory response to antigenic stimulus,T cell antigen processing and presentation,positive regulation of cellular extravasation,cell adhesion,leukocyte cell-cell adhesion,cell aging,sensory perception of sound,regulation of cell shape,response to ionizing radiation,response to sulfur dioxide,membrane to membrane docking,regulation of cell adhesion,positive regulation of actin filament polymerization,cellular response to nutrient levels,response to insulin,cell adhesion mediated by integrin,response to gonadotropin,response to drug,response to amino acid,positive regulation of GTPase activity,adhesion of symbiont to host,positive regulation of nitric oxide biosynthetic process,response to ethanol,positive regulation of vasoconstriction,response to copper ion,receptor-mediated virion attachment to host cell,positive regulation of peptidyl-tyrosine phosphorylation,leukocyte migration,positive regulation of NF-kappaB transcription factor activity,negative regulation of calcium ion transport,establishment of endothelial barrier,positive regulation of ERK1 and ERK2 cascade,cellular response to lipopolysaccharide,cellular response to alkaloid,cellular response to glucose stimulus,cellular response to interferon-gamma,cellular response to interleukin-1,cellular response to interleukin-6,cellular response to tumor necrosis factor,cellular response to hypoxia,cellular response to dexamethasone stimulus,establishment of endothelial intestinal barrier,establishment of Sertoli cell barrier,regulation of ruffle assembly,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,positive regulation of leukocyte adhesion to vascular endothelial cell,cellular response to leukemia inhibitory factor,negative regulation of endothelial cell apoptotic process;",integrin binding;,7.43E-44,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,8.747241974,31.9405632,31.63765717,37.22727203,9.232875824,39.36664963,16.80250549,6.050314903
Ca1,Carbonic anhydrase 1,P13634,CAH1_MOUSE,"cytoplasm,extracellular exosome",one-carbon metabolic process,"arylesterase activity,carbonate dehydratase activity,zinc ion binding,hydro-lyase activity",3.63E-49,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,6,103.8962631,16.27972412,71.18353271,29.13295364,97.62256622,44.2600174,168.1223907,131.4875336
Gpd1,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",P13707,GPDA_MOUSE,"mitochondrion,cytosol,glycerol-3-phosphate dehydrogenase complex,extracellular exosome","glycerol-3-phosphate metabolic process,gluconeogenesis,NADH oxidation,glycerophosphate shuttle,positive regulation of glycolytic process,glycerol-3-phosphate catabolic process,glycerolipid metabolic process,cellular response to cAMP,cellular response to tumor necrosis factor","glycerol-3-phosphate dehydrogenase [NAD+] activity,glycerol-3-phosphate dehydrogenase activity,protein homodimerization activity,NAD binding",1.34E-50,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,822.390686,584.2608643,939.0640259,739.3408813,842.6842651,486.1715088,208.5119781,885.0087891
S100a6,Protein S100-A6,P14069,S10A6_MOUSE,"ruffle,nucleus,nuclear envelope,cytoplasm,cytosol,extrinsic component of cytoplasmic side of plasma membrane,perinuclear region of cytoplasm,extracellular exosome",ion transmembrane transport,"calcium ion binding,protein binding,tropomyosin binding,zinc ion binding,ion transmembrane transporter activity,protein homodimerization activity,S100 protein binding,calcium-dependent protein binding",1.59E-31,1,3,1,3,2,3,3,1,1,3,1,3,2,3,3,1,92.93296814,394.6942139,46.3718071,881.9450073,204.1004333,614.0335083,915.4752808,39.2732811
Atp1b1,Sodium/potassium-transporting ATPase subunit beta-1,P14094,AT1B1_MOUSE,"intracellular,plasma membrane,sodium:potassium-exchanging ATPase complex,caveola,intercalated disc,membrane,basolateral plasma membrane,apical plasma membrane,sarcolemma,myelin sheath,extracellular exosome,extracellular vesicle","response to hypoxia,cellular calcium ion homeostasis,cellular sodium ion homeostasis,cell adhesion,potassium ion import,establishment or maintenance of transmembrane electrochemical gradient,regulation of gene expression,regulation of cardiac muscle contraction by calcium ion signaling,cellular potassium ion homeostasis,positive regulation of ATPase activity,sodium ion export from cell,ATP metabolic process,protein stabilization,relaxation of cardiac muscle,cardiac muscle contraction,protein localization to plasma membrane,membrane repolarization,ATP hydrolysis coupled transmembrane transport,positive regulation of potassium ion transmembrane transporter activity,regulation of calcium ion transmembrane transport,positive regulation of sodium ion export from cell,positive regulation of calcium:sodium antiporter activity,positive regulation of potassium ion import","ATPase activator activity,protein binding,protein C-terminus binding,protein kinase binding,MHC class II protein complex binding,ATPase binding,sodium:potassium-exchanging ATPase activity,ATP binding,drug binding,ATPase activity,potassium ion binding,sodium ion binding",2.44E-51,15,15,15,14,15,14,15,15,15,15,15,14,15,14,15,15,2894.246338,875.0551147,2804.887451,704.0452271,2281.719727,596.2955322,3104.726807,2696.241455
